@ Raw Phidget data, non zeroed, avg constant, then zeroed.
X Axis, Y Axis, Z Axis, X Avg, Y Avg, Z Avg, X Zeroed, Y Zeroed, Z Zeroed
-0.2417,0.03525,0.45294,-0.225902,0.0424094,-0.25949,-0.2417,0.03525,0.45294,
-0.28702,0.09567,-0.02013,-0.225902,0.0424094,-0.25949,-0.28702,0.09567,-0.02013,
-0.19135,0.01511,0.34893,-0.225902,0.0424094,-0.25949,-0.19135,0.01511,0.34893,
-0.37262,-0.07553,0.06039,-0.225902,0.0424094,-0.25949,-0.37262,-0.07553,0.06039,
-0.48843,0.18127,-0.20466,-0.225902,0.0424094,-0.25949,-0.48843,0.18127,-0.20466,
-0.3978,-0.38269,-0.41604,-0.225902,0.0424094,-0.25949,-0.3978,-0.38269,-0.41604,
-0.52872,-0.33234,-0.02013,-0.225902,0.0424094,-0.25949,-0.52872,-0.33234,-0.02013,
-0.43304,0.17624,0.01007,-0.225902,0.0424094,-0.25949,-0.43304,0.17624,0.01007,
-0.42801,0.09567,-0.25499,-0.225902,0.0424094,-0.25949,-0.42801,0.09567,-0.25499,
-0.43808,-0.13092,0.03355,-0.225902,0.0424094,-0.25949,-0.43808,-0.13092,0.03355,
-0.47333,-0.10574,0.02013,-0.225902,0.0424094,-0.25949,-0.47333,-0.10574,0.02013,
-0.29407,0.2981,-0.14763,-0.225902,0.0424094,-0.25949,-0.29407,0.2981,-0.14763,
-0.3273,0.10574,-0.0302,-0.225902,0.0424094,-0.25949,-0.3273,0.10574,-0.0302,
-0.07553,0.15106,-0.20802,-0.225902,0.0424094,-0.25949,-0.07553,0.15106,-0.20802,
-0.14099,0.39276,-0.24828,-0.225902,0.0424094,-0.25949,-0.14099,0.39276,-0.24828,
-0.40283,0.17624,-0.24493,-0.225902,0.0424094,-0.25949,-0.40283,0.17624,-0.24493,
-0.36255,0.23666,-0.39926,-0.225902,0.0424094,-0.25949,-0.36255,0.23666,-0.39926,
-0.22659,0.11078,-0.46637,-0.225902,0.0424094,-0.25949,-0.22659,0.11078,-0.46637,
-0.51361,0.00504,-0.28183,-0.225902,0.0424094,-0.25949,-0.51361,0.00504,-0.28183,
-0.32227,0.12085,-0.102,-0.225902,0.0424094,-0.25949,-0.32227,0.12085,-0.102,
-0.38773,0.06042,-0.10401,-0.225902,0.0424094,-0.25949,-0.38773,0.06042,-0.10401,
-0.28702,-0.13596,-0.01342,-0.225902,0.0424094,-0.25949,-0.28702,-0.13596,-0.01342,
-0.14603,-0.0856,0.05704,-0.225902,0.0424094,-0.25949,-0.14603,-0.0856,0.05704,
-0.12589,-0.03525,-0.22815,-0.225902,0.0424094,-0.25949,-0.12589,-0.03525,-0.22815,
-0.45319,0.05035,-0.05033,-0.225902,0.0424094,-0.25949,-0.45319,0.05035,-0.05033,
-0.29407,0.06042,0.09663,-0.225902,0.0424094,-0.25949,-0.29407,0.06042,0.09663,
-0.29205,0.09567,-0.06375,-0.225902,0.0424094,-0.25949,-0.29205,0.09567,-0.06375,
-0.19638,0.12589,-0.23822,-0.225902,0.0424094,-0.25949,-0.19638,0.12589,-0.23822,
-0.30716,-0.02014,-0.20466,-0.225902,0.0424094,-0.25949,-0.30716,-0.02014,-0.20466,
-0.10574,-0.02014,-0.16105,-0.225902,0.0424094,-0.25949,-0.10574,-0.02014,-0.16105,
-0.2417,0.03525,-0.09394,-0.225902,0.0424094,-0.25949,-0.2417,0.03525,-0.09394,
-0.2417,0.22156,0.04697,-0.225902,0.0424094,-0.25949,-0.2417,0.22156,0.04697,
-0.25681,-0.08057,0.06375,-0.225902,0.0424094,-0.25949,-0.25681,-0.08057,0.06375,
-0.20142,0.04028,0.17111,-0.225902,0.0424094,-0.25949,-0.20142,0.04028,0.17111,
-0.21149,0.22156,-0.15769,-0.225902,0.0424094,-0.25949,-0.21149,0.22156,-0.15769,
-0.3978,0.04532,-0.1644,-0.225902,0.0424094,-0.25949,-0.3978,0.04532,-0.1644,
-0.44312,-0.11078,-0.4261,-0.225902,0.0424094,-0.25949,-0.44312,-0.11078,-0.4261,
-0.65964,-0.03021,-0.4563,-0.225902,0.0424094,-0.25949,-0.65964,-0.03021,-0.4563,
-0.41794,-0.28702,-0.25835,-0.225902,0.0424094,-0.25949,-0.41794,-0.28702,-0.25835,
-0.52368,-0.04532,-0.27512,-0.225902,0.0424094,-0.25949,-0.52368,-0.04532,-0.27512,
-0.19638,-0.21652,-0.359,-0.225902,0.0424094,-0.25949,-0.19638,-0.21652,-0.359,
-0.28702,-0.03021,-0.47643,-0.225902,0.0424094,-0.25949,-0.28702,-0.03021,-0.47643,
-1.34949,-1.37366,-0.79181,-0.225902,0.0424094,-0.25949,-1.34949,-1.37366,-0.79181,
-0.37766,-0.33737,-0.32545,-0.225902,0.0424094,-0.25949,-0.37766,-0.33737,-0.32545,
-0.38269,-0.0564,-0.50193,-0.225902,0.0424094,-0.25949,-0.38269,-0.0564,-0.50193,
-0.31018,-0.11682,-0.75155,-0.225902,0.0424094,-0.25949,-0.31018,-0.11682,-0.75155,
-0.33234,-0.31723,-0.54689,-0.225902,0.0424094,-0.25949,-0.33234,-0.31723,-0.54689,
-0.40787,-0.05035,-0.72471,-0.225902,0.0424094,-0.25949,-0.40787,-0.05035,-0.72471,
-0.19638,0.01007,-0.54353,-0.225902,0.0424094,-0.25949,-0.19638,0.01007,-0.54353,
-0.22659,-0.04028,-0.49321,-0.225902,0.0424094,-0.25949,-0.22659,-0.04028,-0.49321,
-0.3978,-0.02014,-0.53347,-0.225902,0.0424094,-0.25949,-0.3978,-0.02014,-0.53347,
-0.33838,0.0282,-0.38383,-0.225902,0.0424094,-0.25949,-0.33838,0.0282,-0.38383,
-0.58411,0.19135,-0.13421,-0.225902,0.0424094,-0.25949,-0.58411,0.19135,-0.13421,
-0.60425,-0.05035,-0.3288,-0.225902,0.0424094,-0.25949,-0.60425,-0.05035,-0.3288,
-0.58411,-0.01511,-0.23486,-0.225902,0.0424094,-0.25949,-0.58411,-0.01511,-0.23486,
-1.0524,-1.17325,-0.36236,-0.225902,0.0424094,-0.25949,-1.0524,-1.17325,-0.36236,
-0.11581,-0.23163,-0.18118,-0.225902,0.0424094,-0.25949,-0.11581,-0.23163,-0.18118,
-0.17624,-0.05539,-0.41604,-0.225902,0.0424094,-0.25949,-0.17624,-0.05539,-0.41604,
-0.41794,-0.25177,-0.56031,-0.225902,0.0424094,-0.25949,-0.41794,-0.25177,-0.56031,
-0.4552,-0.20947,-0.60929,-0.225902,0.0424094,-0.25949,-0.4552,-0.20947,-0.60929,
-0.56396,-0.02014,-0.44623,-0.225902,0.0424094,-0.25949,-0.56396,-0.02014,-0.44623,
-0.47836,-0.31723,-0.25164,-0.225902,0.0424094,-0.25949,-0.47836,-0.31723,-0.25164,
-0.37262,0.1561,-0.01678,-0.225902,0.0424094,-0.25949,-0.37262,0.1561,-0.01678,
-0.45822,-0.01511,0.0973,-0.225902,0.0424094,-0.25949,-0.45822,-0.01511,0.0973,
-0.29709,-0.1712,0.1946,-0.225902,0.0424094,-0.25949,-0.29709,-0.1712,0.1946,
-0.34241,-0.10574,0.04026,-0.225902,0.0424094,-0.25949,-0.34241,-0.10574,0.04026,
-0.34744,-0.19638,-0.02013,-0.225902,0.0424094,-0.25949,-0.34744,-0.19638,-0.02013,
-0.13092,-0.03525,-0.09059,-0.225902,0.0424094,-0.25949,-0.13092,-0.03525,-0.09059,
-0.23163,0.04028,0.05033,-0.225902,0.0424094,-0.25949,-0.23163,0.04028,0.05033,
-0.20142,-0.09064,-0.20131,-0.225902,0.0424094,-0.25949,-0.20142,-0.09064,-0.20131,
-0.14603,0.12085,0.02013,-0.225902,0.0424094,-0.25949,-0.14603,0.12085,0.02013,
0.02014,0.31219,-0.25499,-0.225902,0.0424094,-0.25949,0.02014,0.31219,-0.25499,
-0.16113,-0.03021,-0.63077,-0.225902,0.0424094,-0.25949,-0.16113,-0.03021,-0.63077,
-0.45822,-0.51361,-1.08036,-0.225902,0.0424094,-0.25949,-0.45822,-0.51361,-1.08036,
-1.57608,-2.04437,-11.0753,-0.225902,0.0424094,-0.25949,-1.57608,-2.04437,-11.0753,
-1.23871,-2.97592,-8.17313,-0.225902,0.0424094,-0.25949,-1.23871,-2.97592,-8.17313,
-0.10071,0.1561,-2.09697,-0.225902,0.0424094,-0.25949,-0.10071,0.1561,-2.09697,
4.38583,-2.0192,-13.3602,-0.225902,0.0424094,-0.25949,4.38583,-2.0192,-13.3602,
1.91849,-2.8299,-17.0978,-0.225902,0.0424094,-0.25949,1.91849,-2.8299,-17.0978,
-1.83792,-13.7114,3.96914,-0.225902,0.0424094,-0.25949,-1.83792,-13.7114,3.96914,
-1.43005,-1.98898,9.43131,-0.225902,0.0424094,-0.25949,-1.43005,-1.98898,9.43131,
0.68985,15.1112,3.68395,-0.225902,0.0424094,-0.25949,0.68985,15.1112,3.68395,
6.61047,-41.6851,-13.3213,-0.225902,0.0424094,-0.25949,6.61047,-41.6851,-13.3213,
54.1809,-191.008,-79.0069,-0.225902,0.0424094,-0.25949,54.1809,-191.008,-79.0069,
179.577,-156.757,-135.323,-0.225902,0.0424094,-0.25949,179.577,-156.757,-135.323,
177.085,-205.918,-48.4147,-0.225902,0.0424094,-0.25949,177.085,-205.918,-48.4147,
-148.423,-130.714,150.981,-0.225902,0.0424094,-0.25949,-148.423,-130.714,150.981,
-312.97,-483,286.51,-0.225902,0.0424094,-0.25949,-312.97,-483,286.51,
124.873,481.563,131.16,-0.225902,0.0424094,-0.25949,124.873,481.563,131.16,
121.727,465.973,58.0405,-0.225902,0.0424094,-0.25949,121.727,465.973,58.0405,
-73.5377,-422.502,58.7777,-0.225902,0.0424094,-0.25949,-73.5377,-422.502,58.7777,
-27.2673,-188.351,-13.4728,-0.225902,0.0424094,-0.25949,-27.2673,-188.351,-13.4728,
28.2828,67.2488,-19.9725,-0.225902,0.0424094,-0.25949,28.2828,67.2488,-19.9725,
-0.04532,1.75232,1.57692,-0.225902,0.0424094,-0.25949,-0.04532,1.75232,1.57692,
14.0035,35.8621,-1.09713,-0.225902,0.0424094,-0.25949,14.0035,35.8621,-1.09713,
-3.09174,-8.2933,0.21137,-0.225902,0.0424094,-0.25949,-3.09174,-8.2933,0.21137,
-18.8576,-37.7152,1.93256,-0.225902,0.0424094,-0.25949,-18.8576,-37.7152,1.93256,
-3.9679,-17.5635,-0.49992,-0.225902,0.0424094,-0.25949,-3.9679,-17.5635,-0.49992,
-3.7262,34.8248,-5.85406,-0.225902,0.0424094,-0.25949,-3.7262,34.8248,-5.85406,
-20.7056,-14.7185,-4.14025,-0.225902,0.0424094,-0.25949,-20.7056,-14.7185,-4.14025,
-25.5899,-44.7697,-0.83208,-0.225902,0.0424094,-0.25949,-25.5899,-44.7697,-0.83208,
-9.4162,-24.6735,-17.2891,-0.225902,0.0424094,-0.25949,-9.4162,-24.6735,-17.2891,
1.54587,4.89944,-28.3476,-0.225902,0.0424094,-0.25949,1.54587,4.89944,-28.3476,
2.08667,14.6832,-17.7098,-0.225902,0.0424094,-0.25949,2.08667,14.6832,-17.7098,
-11.0779,-43.389,0.4724,-0.225902,0.0424094,-0.25949,-11.0779,-43.389,0.4724,
-20.1466,-145.981,-3.81815,-0.225902,0.0424094,-0.25949,-20.1466,-145.981,-3.81815,
-100.601,66.8861,-246.52,-0.225902,0.0424094,-0.25949,-100.601,66.8861,-246.52,
116.121,109.742,58.0138,-0.225902,0.0424094,-0.25949,116.121,109.742,58.0138,
49.8253,16.0478,164.889,-0.225902,0.0424094,-0.25949,49.8253,16.0478,164.889,
56.5123,114.072,144.647,-0.225902,0.0424094,-0.25949,56.5123,114.072,144.647,
53.8063,58.8014,111.334,-0.225902,0.0424094,-0.25949,53.8063,58.8014,111.334,
-8.10699,107.919,103.453,-0.225902,0.0424094,-0.25949,-8.10699,107.919,103.453,
-71.1855,162.699,158.269,-0.225902,0.0424094,-0.25949,-71.1855,162.699,158.269,
-149.511,90.3653,146.298,-0.225902,0.0424094,-0.25949,-149.511,90.3653,146.298,
-226.019,158.041,-153.196,-0.225902,0.0424094,-0.25949,-226.019,158.041,-153.196,
-188.541,-14.3257,-212.679,-0.225902,0.0424094,-0.25949,-188.541,-14.3257,-212.679,
-179.729,-74.0758,-213.099,-0.225902,0.0424094,-0.25949,-179.729,-74.0758,-213.099,
-191.756,-230.377,-357.541,-0.225902,0.0424094,-0.25949,-191.756,-230.377,-357.541,
-189.577,-16.345,-431.48,-0.225902,0.0424094,-0.25949,-189.577,-16.345,-431.48,
-53.8335,81.1253,-233.303,-0.225902,0.0424094,-0.25949,-53.8335,81.1253,-233.303,
-34.1904,129.702,-171.619,-0.225902,0.0424094,-0.25949,-34.1904,129.702,-171.619,
-7.09488,105.472,-155.289,-0.225902,0.0424094,-0.25949,-7.09488,105.472,-155.289,
11.2843,81.0448,-69.9179,-0.225902,0.0424094,-0.25949,11.2843,81.0448,-69.9179,
12.5402,69.5812,-93.0744,-0.225902,0.0424094,-0.25949,12.5402,69.5812,-93.0744,
-11.5663,9.88449,-96.853,-0.225902,0.0424094,-0.25949,-11.5663,9.88449,-96.853,
-49.8051,-32.0956,-76.9536,-0.225902,0.0424094,-0.25949,-49.8051,-32.0956,-76.9536,
-60.6161,20.2373,-29.4515,-0.225902,0.0424094,-0.25949,-60.6161,20.2373,-29.4515,
-73.6427,100.476,51.6021,-0.225902,0.0424094,-0.25949,-73.6427,100.476,51.6021,
-48.3096,131.882,122.124,-0.225902,0.0424094,-0.25949,-48.3096,131.882,122.124,
1.56097,151.858,190.498,-0.225902,0.0424094,-0.25949,1.56097,151.858,190.498,
59.9515,157.12,239.926,-0.225902,0.0424094,-0.25949,59.9515,157.12,239.926,
143.543,113.905,290.707,-0.225902,0.0424094,-0.25949,143.543,113.905,290.707,
177.87,10.4475,341.022,-0.225902,0.0424094,-0.25949,177.87,10.4475,341.022,
196.401,-136.026,307.1,-0.225902,0.0424094,-0.25949,196.401,-136.026,307.1,
89.7006,-174.441,56.4369,-0.225902,0.0424094,-0.25949,89.7006,-174.441,56.4369,
108.241,-89.0712,-186.845,-0.225902,0.0424094,-0.25949,108.241,-89.0712,-186.845,
192.78,-16.7931,-229.881,-0.225902,0.0424094,-0.25949,192.78,-16.7931,-229.881,
208.199,55.1578,-223.966,-0.225902,0.0424094,-0.25949,208.199,55.1578,-223.966,
209.981,32.6193,-232.253,-0.225902,0.0424094,-0.25949,209.981,32.6193,-232.253,
128.861,33.3444,-241.309,-0.225902,0.0424094,-0.25949,128.861,33.3444,-241.309,
15.18,23.371,-219.185,-0.225902,0.0424094,-0.25949,15.18,23.371,-219.185,
6.34964,6.78268,-146.737,-0.225902,0.0424094,-0.25949,6.34964,6.78268,-146.737,
-17.8404,5.39795,-88.6932,-0.225902,0.0424094,-0.25949,-17.8404,5.39795,-88.6932,
-125.734,-5.33249,-0.91931,-0.225902,0.0424094,-0.25949,-125.734,-5.33249,-0.91931,
-200.359,-26.3251,99.3995,-0.225902,0.0424094,-0.25949,-200.359,-26.3251,99.3995,
-448.63,30.45,254.45,-0.225902,0.0424094,-0.25949,-448.63,30.45,254.45,
-480.795,26.4775,283.43,-0.225902,0.0424094,-0.25949,-480.795,26.4775,283.43,
-425.163,-7.4025,313.827,-0.225902,0.0424094,-0.25949,-425.163,-7.4025,313.827,
-292.444,20.7963,279.817,-0.225902,0.0424094,-0.25949,-292.444,20.7963,279.817,
-210.852,-8.08685,218.702,-0.225902,0.0424094,-0.25949,-210.852,-8.08685,218.702,
-79.1011,76.3417,46.7304,-0.225902,0.0424094,-0.25949,-79.1011,76.3417,46.7304,
91.4932,101.967,-85.7005,-0.225902,0.0424094,-0.25949,91.4932,101.967,-85.7005,
206.879,149.491,-144.046,-0.225902,0.0424094,-0.25949,206.879,149.491,-144.046,
295.397,176.224,-144.194,-0.225902,0.0424094,-0.25949,295.397,176.224,-144.194,
355.383,151.404,-142.275,-0.225902,0.0424094,-0.25949,355.383,151.404,-142.275,
423.896,99.1115,-156.725,-0.225902,0.0424094,-0.25949,423.896,99.1115,-156.725,
452.935,-18.2875,-205.782,-0.225902,0.0424094,-0.25949,452.935,-18.2875,-205.782,
390.313,-111.318,-229.108,-0.225902,0.0424094,-0.25949,390.313,-111.318,-229.108,
230.47,-90.5264,-119.289,-0.225902,0.0424094,-0.25949,230.47,-90.5264,-119.289,
60.1076,-55.8527,-11.0183,-0.225902,0.0424094,-0.25949,60.1076,-55.8527,-11.0183,
-56.751,-37.8984,35.7014,-0.225902,0.0424094,-0.25949,-56.751,-37.8984,35.7014,
-208.289,-94.8317,84.3483,-0.225902,0.0424094,-0.25949,-208.289,-94.8317,84.3483,
-351.088,-104.656,133.598,-0.225902,0.0424094,-0.25949,-351.088,-104.656,133.598,
-434.455,-70.2975,137.095,-0.225902,0.0424094,-0.25949,-434.455,-70.2975,137.095,
-456.925,-65.9225,102.305,-0.225902,0.0424094,-0.25949,-456.925,-65.9225,102.305,
-447.808,-84.8925,97.6325,-0.225902,0.0424094,-0.25949,-447.808,-84.8925,97.6325,
-355.63,-108.543,105.083,-0.225902,0.0424094,-0.25949,-355.63,-108.543,105.083,
-224.785,-117.446,93.6521,-0.225902,0.0424094,-0.25949,-224.785,-117.446,93.6521,
-58.1891,-158.232,83.8316,-0.225902,0.0424094,-0.25949,-58.1891,-158.232,83.8316,
103.709,-66.1198,72.6053,-0.225902,0.0424094,-0.25949,103.709,-66.1198,72.6053,
258.85,-34.3918,45.8648,-0.225902,0.0424094,-0.25949,258.85,-34.3918,45.8648,
394.872,8.11317,30.9936,-0.225902,0.0424094,-0.25949,394.872,8.11317,30.9936,
464.817,-14.0525,19.5125,-0.225902,0.0424094,-0.25949,464.817,-14.0525,19.5125,
457.975,-18.3925,-10.5175,-0.225902,0.0424094,-0.25949,457.975,-18.3925,-10.5175,
434.752,-66.7625,-0.9975,-0.225902,0.0424094,-0.25949,434.752,-66.7625,-0.9975,
327.009,-86.0802,-86.405,-0.225902,0.0424094,-0.25949,327.009,-86.0802,-86.405,
211.895,-40.9731,-29.948,-0.225902,0.0424094,-0.25949,211.895,-40.9731,-29.948,
124.087,7.4675,13.1354,-0.225902,0.0424094,-0.25949,124.087,7.4675,13.1354,
43.2642,54.4981,32.4744,-0.225902,0.0424094,-0.25949,43.2642,54.4981,32.4744,
-52.0983,32.6938,50.1151,-0.225902,0.0424094,-0.25949,-52.0983,32.6938,50.1151,
-111.111,5.12604,76.2356,-0.225902,0.0424094,-0.25949,-111.111,5.12604,76.2356,
-119.777,-35.5147,104.6,-0.225902,0.0424094,-0.25949,-119.777,-35.5147,104.6,
-96.6344,-91.4983,92.29,-0.225902,0.0424094,-0.25949,-96.6344,-91.4983,92.29,
58.0431,-35.2428,7.06593,-0.225902,0.0424094,-0.25949,58.0431,-35.2428,7.06593,
177.437,0.46829,-19.2686,-0.225902,0.0424094,-0.25949,177.437,0.46829,-19.2686,
121.398,-62.726,13.9977,-0.225902,0.0424094,-0.25949,121.398,-62.726,13.9977,
104.827,-60.4298,24.9723,-0.225902,0.0424094,-0.25949,104.827,-60.4298,24.9723,
118.125,-38.9186,14.9237,-0.225902,0.0424094,-0.25949,118.125,-38.9186,14.9237,
101.509,-22.8809,15.7256,-0.225902,0.0424094,-0.25949,101.509,-22.8809,15.7256,
66.9205,-23.6714,29.8071,-0.225902,0.0424094,-0.25949,66.9205,-23.6714,29.8071,
42.3578,-27.0804,29.5756,-0.225902,0.0424094,-0.25949,42.3578,-27.0804,29.5756,
36.0384,-34.2004,31.4109,-0.225902,0.0424094,-0.25949,36.0384,-34.2004,31.4109,
45.1273,-34.281,22.9995,-0.225902,0.0424094,-0.25949,45.1273,-34.281,22.9995,
59.027,-42.0355,7.19075,-0.225902,0.0424094,-0.25949,59.027,-42.0355,7.19075,
73.4514,-43.2944,-5.4454,-0.225902,0.0424094,-0.25949,73.4514,-43.2944,-5.4454,
84.4094,-59.3452,-19.2988,-0.225902,0.0424094,-0.25949,84.4094,-59.3452,-19.2988,
92.5003,-68.8692,-36.4872,-0.225902,0.0424094,-0.25949,92.5003,-68.8692,-36.4872,
94.4389,-74.5793,-44.0161,-0.225902,0.0424094,-0.25949,94.4389,-74.5793,-44.0161,
79.519,17.4275,-45.0428,-0.225902,0.0424094,-0.25949,79.519,17.4275,-45.0428,
51.0237,89.0007,-28.2906,-0.225902,0.0424094,-0.25949,51.0237,89.0007,-28.2906,
-7.08984,161.646,-23.0633,-0.225902,0.0424094,-0.25949,-7.08984,161.646,-23.0633,
-20.3783,18.8123,-0.59051,-0.225902,0.0424094,-0.25949,-20.3783,18.8123,-0.59051,
-72.3688,-207.801,18.5237,-0.225902,0.0424094,-0.25949,-72.3688,-207.801,18.5237,
-89.0158,-240.758,31.9343,-0.225902,0.0424094,-0.25949,-89.0158,-240.758,31.9343,
-55.8426,-110.391,15.796,-0.225902,0.0424094,-0.25949,-55.8426,-110.391,15.796,
-9.69818,17.211,0.42946,-0.225902,0.0424094,-0.25949,-9.69818,17.211,0.42946,
15.3126,45.2834,-5.95203,-0.225902,0.0424094,-0.25949,15.3126,45.2834,-5.95203,
15.1968,23.9383,-1.38903,-0.225902,0.0424094,-0.25949,15.1968,23.9383,-1.38903,
6.4151,-13.082,3.79802,-0.225902,0.0424094,-0.25949,6.4151,-13.082,3.79802,
-11.093,-31.5317,5.68026,-0.225902,0.0424094,-0.25949,-11.093,-31.5317,5.68026,
-10.9772,-12.4123,0.72807,-0.225902,0.0424094,-0.25949,-10.9772,-12.4123,0.72807,
8.51486,21.4659,-2.52307,-0.225902,0.0424094,-0.25949,8.51486,21.4659,-2.52307,
12.9846,17.2882,-0.88576,-0.225902,0.0424094,-0.25949,12.9846,17.2882,-0.88576,
-7.96097,-13.3388,1.34877,-0.225902,0.0424094,-0.25949,-7.96097,-13.3388,1.34877,
-10.3326,-14.8796,1.15752,-0.225902,0.0424094,-0.25949,-10.3326,-14.8796,1.15752,
3.15216,4.64264,-0.02349,-0.225902,0.0424094,-0.25949,3.15216,4.64264,-0.02349,
7.35974,10.1514,-0.72471,-0.225902,0.0424094,-0.25949,7.35974,10.1514,-0.72471,
0.87112,3.12698,-0.46972,-0.225902,0.0424094,-0.25949,0.87112,3.12698,-0.46972,
-2.54791,-5.09079,0.31538,-0.225902,0.0424094,-0.25949,-2.54791,-5.09079,0.31538,
-4.09378,-5.83099,0.1644,-0.225902,0.0424094,-0.25949,-4.09378,-5.83099,0.1644,
0.07553,2.07962,-0.67438,-0.225902,0.0424094,-0.25949,0.07553,2.07962,-0.67438,
3.42911,5.02029,-0.73813,-0.225902,0.0424094,-0.25949,3.42911,5.02029,-0.73813,
0.65964,0.69992,-0.20466,-0.225902,0.0424094,-0.25949,0.65964,0.69992,-0.20466,
-2.85608,-3.57312,-0.1181,-0.225902,0.0424094,-0.25949,-2.85608,-3.57312,-0.1181,
-0.80566,-1.08765,-0.31538,-0.225902,0.0424094,-0.25949,-0.80566,-1.08765,-0.31538,
1.34445,2.00912,-0.33551,-0.225902,0.0424094,-0.25949,1.34445,2.00912,-0.33551,
0.54886,2.08466,-0.44959,-0.225902,0.0424094,-0.25949,0.54886,2.08466,-0.44959,
-0.79056,-1.27899,0.24493,-0.225902,0.0424094,-0.25949,-0.79056,-1.27899,0.24493,
-0.06042,-3.92258,0.69787,-0.225902,0.0424094,-0.25949,-0.06042,-3.92258,0.69787,
3.0011,2.89536,-0.04697,-0.225902,0.0424094,-0.25949,3.0011,2.89536,-0.04697,
0.03525,4.94476,-0.74149,-0.225902,0.0424094,-0.25949,0.03525,4.94476,-0.74149,
-3.44925,-5.99716,-0.20131,-0.225902,0.0424094,-0.25949,-3.44925,-5.99716,-0.20131,
-0.43808,1.0524,0.17782,-0.225902,0.0424094,-0.25949,-0.43808,1.0524,0.17782,
-0.28702,-0.71503,-0.31538,-0.225902,0.0424094,-0.25949,-0.28702,-0.71503,-0.31538,
1.16821,0.99197,-0.15434,-0.225902,0.0424094,-0.25949,1.16821,0.99197,-0.15434,
2.54791,2.69897,-0.38249,-0.225902,0.0424094,-0.25949,2.54791,2.69897,-0.38249,
-2.52274,-1.41998,-0.35229,-0.225902,0.0424094,-0.25949,-2.52274,-1.41998,-0.35229,
-3.54492,-3.62549,-0.24157,-0.225902,0.0424094,-0.25949,-3.54492,-3.62549,-0.24157,
0.93658,0.87616,-0.18453,-0.225902,0.0424094,-0.25949,0.93658,0.87616,-0.18453,
1.15311,1.17325,-0.13085,-0.225902,0.0424094,-0.25949,1.15311,1.17325,-0.13085,
0.05237,1.66772,-0.48851,-0.225902,0.0424094,-0.25949,0.05237,1.66772,-0.48851,
-0.40283,-1.42502,-0.16105,-0.225902,0.0424094,-0.25949,-0.40283,-1.42502,-0.16105,
-1.95877,-2.1199,0.02349,-0.225902,0.0424094,-0.25949,-1.95877,-2.1199,0.02349,
-0.45319,-0.4985,-0.27177,-0.225902,0.0424094,-0.25949,-0.45319,-0.4985,-0.27177,
1.75232,3.16727,-0.42275,-0.225902,0.0424094,-0.25949,1.75232,3.16727,-0.42275,
-0.80164,-0.0564,-0.1181,-0.225902,0.0424094,-0.25949,-0.80164,-0.0564,-0.1181,
-0.67978,-0.68985,-0.46301,-0.225902,0.0424094,-0.25949,-0.67978,-0.68985,-0.46301,
0.22156,0.51361,-0.10401,-0.225902,0.0424094,-0.25949,0.22156,0.51361,-0.10401,
0.55389,1.0675,-0.4261,-0.225902,0.0424094,-0.25949,0.55389,1.0675,-0.4261,
-0.34241,1.21857,-0.6509,-0.225902,0.0424094,-0.25949,-0.34241,1.21857,-0.6509,
-0.73517,-0.8812,-0.03355,-0.225902,0.0424094,-0.25949,-0.73517,-0.8812,-0.03355,
-1.01212,-2.28607,-0.08052,-0.225902,0.0424094,-0.25949,-1.01212,-2.28607,-0.08052,
-0.13092,0.6546,-0.359,-0.225902,0.0424094,-0.25949,-0.13092,0.6546,-0.359,
1.26892,1.21353,-0.47308,-0.225902,0.0424094,-0.25949,1.26892,1.21353,-0.47308,
0.43808,-0.18631,-0.15434,-0.225902,0.0424094,-0.25949,0.43808,-0.18631,-0.15434,
-1.57104,-1.36963,-0.4261,-0.225902,0.0424094,-0.25949,-1.57104,-1.36963,-0.4261,
-1.16821,-0.27695,-0.48985,-0.225902,0.0424094,-0.25949,-1.16821,-0.27695,-0.48985,
0.20142,0.10574,-0.31203,-0.225902,0.0424094,-0.25949,0.20142,0.10574,-0.31203,
0.09668,0.4834,-0.53682,-0.225902,0.0424094,-0.25949,0.09668,0.4834,-0.53682,
-0.08057,1.22864,-0.45294,-0.225902,0.0424094,-0.25949,-0.08057,1.22864,-0.45294,
-0.36255,-0.68481,-0.33216,-0.225902,0.0424094,-0.25949,-0.36255,-0.68481,-0.33216,
-1.03226,-0.58914,-0.32209,-0.225902,0.0424094,-0.25949,-1.03226,-0.58914,-0.32209,
-0.94162,0.56396,-0.66096,-0.225902,0.0424094,-0.25949,-0.94162,0.56396,-0.66096,
0.07553,0.54382,-0.53347,-0.225902,0.0424094,-0.25949,0.07553,0.54382,-0.53347,
0.12589,-0.61432,-0.26841,-0.225902,0.0424094,-0.25949,0.12589,-0.61432,-0.26841,
-0.96176,-0.0856,-0.44959,-0.225902,0.0424094,-0.25949,-0.96176,-0.0856,-0.44959,
-0.60425,0.25681,-0.65761,-0.225902,0.0424094,-0.25949,-0.60425,0.25681,-0.65761,
0.0705,-0.43808,-0.35229,-0.225902,0.0424094,-0.25949,0.0705,-0.43808,-0.35229,
-0.89127,-0.26184,-0.33887,-0.225902,0.0424094,-0.25949,-0.89127,-0.26184,-0.33887,
-0.73013,-0.12085,-0.48314,-0.225902,0.0424094,-0.25949,-0.73013,-0.12085,-0.48314,
